id,userId,courseId,enrollmentDate,completionPercentage,completionDate
829,74,3428,2023-11-23,77,
830,349,2650,2024-06-06,93,
831,261,415,2024-04-25,54,
832,69,1390,2023-11-04,72,
833,141,3139,2024-08-11,36,
834,102,2461,2024-03-26,74,
835,402,2624,2024-06-30,52,
836,33,3438,2024-06-14,96,
837,46,3637,2024-02-09,85,
838,179,3265,2023-11-11,38,
839,75,566,2023-11-22,80,
840,40,2814,2023-12-08,18,
841,28,848,2024-07-17,2,
842,169,1818,2024-04-06,35,
843,464,2766,2024-08-03,45,
844,304,1997,2024-03-30,48,
845,466,3270,2024-08-31,28,
846,493,2691,2023-12-08,46,
847,311,2737,2024-08-27,79,
848,111,2404,2024-07-26,56,
849,181,3166,2023-10-12,29,
850,41,12,2023-11-04,45,
851,267,1424,2023-12-21,99,
852,248,1549,2024-05-17,28,
853,413,1158,2023-11-02,64,
854,352,541,2024-02-02,55,
855,421,2655,2024-04-01,26,
856,20,3023,2024-07-24,39,
857,415,2375,2024-06-27,77,
858,18,630,2024-07-20,10,
859,313,2527,2023-10-27,70,
860,248,1276,2024-01-08,45,
861,277,2646,2023-12-05,60,
862,312,59,2024-08-01,25,
863,106,717,2024-04-17,96,
864,147,3658,2024-02-16,25,
865,97,1150,2023-10-24,54,
866,226,148,2023-10-22,65,
867,213,2159,2024-07-14,57,
868,39,2790,2023-12-21,10,
869,166,2001,2023-11-07,71,
870,47,184,2024-02-06,87,
871,459,1359,2024-05-30,55,
872,97,3615,2024-03-03,18,
873,19,771,2024-01-24,95,
874,430,39,2024-07-18,23,
875,442,648,2024-01-05,62,
876,254,1423,2024-08-08,94,
877,385,2324,2023-10-20,100,2024-01-11
878,372,3542,2024-06-12,68,
879,293,761,2024-01-06,87,
880,299,746,2023-12-28,90,
881,253,152,2024-04-22,53,
882,312,3516,2024-07-08,70,
883,100,521,2024-04-09,60,
884,433,1696,2023-11-28,100,2024-01-22
885,401,344,2024-01-15,18,
886,319,3117,2024-07-02,83,
887,94,776,2024-05-12,63,
888,185,3090,2024-02-11,23,
889,324,2974,2024-01-01,17,
890,470,1876,2023-11-10,30,
891,178,3547,2024-06-26,76,
892,424,1333,2024-02-03,73,
893,148,3304,2024-01-22,63,
894,12,99,2023-11-20,36,
895,355,3387,2023-12-12,87,
896,325,399,2024-06-06,40,
897,33,2642,2024-03-18,21,
898,258,1794,2023-12-12,92,
899,367,967,2024-03-06,19,
900,426,3254,2024-01-15,27,
901,350,1012,2023-12-03,88,
902,41,1604,2023-10-26,26,
903,166,3629,2024-06-04,58,
904,409,1055,2024-01-12,9,
905,361,2541,2024-08-01,17,
906,22,1633,2023-12-16,35,
907,177,1912,2023-12-26,53,
908,463,29,2023-12-01,46,
909,176,2326,2024-01-14,19,
910,314,3674,2023-11-25,75,
911,199,2840,2023-12-23,41,
912,422,3224,2024-04-09,10,
913,119,445,2023-10-25,70,
914,209,1464,2024-07-21,73,
915,91,796,2024-06-21,32,
916,161,260,2024-04-12,92,
917,351,515,2024-01-16,37,
918,303,262,2024-01-03,28,
919,365,3113,2023-12-12,73,
920,146,483,2024-04-27,42,
921,189,1629,2024-04-07,90,
922,157,2636,2024-03-03,12,
923,12,295,2024-05-31,63,
924,264,2786,2024-06-16,72,
925,340,396,2024-04-13,80,
926,38,125,2024-06-14,62,
927,111,1506,2024-07-14,29,
928,348,106,2024-01-01,58,
929,486,2854,2024-05-30,10,
930,79,186,2023-10-26,62,
931,271,1762,2024-04-28,33,
932,240,1065,2024-05-10,56,
933,264,1401,2023-12-10,40,
934,490,743,2024-03-18,7,
935,472,2344,2024-03-11,87,
936,156,3329,2024-03-01,94,
937,141,1391,2024-09-02,90,
938,153,2942,2023-11-01,85,
939,85,1398,2024-05-04,4,
940,260,2287,2024-04-07,72,
941,276,2762,2023-10-13,10,
942,230,3390,2023-12-20,88,
943,189,2436,2023-11-09,15,
944,419,1543,2024-04-23,85,
945,76,3028,2024-02-01,88,
946,6,3244,2024-05-14,85,
947,211,1131,2024-01-05,64,
948,397,3571,2023-10-15,51,
949,324,1400,2023-12-29,67,
950,15,515,2024-02-02,25,
951,96,2312,2023-12-29,19,
952,353,956,2023-12-02,46,
953,161,229,2023-10-13,96,
954,411,745,2023-11-09,73,
955,413,1736,2023-10-20,57,
956,45,2354,2024-05-01,2,
957,415,903,2024-03-31,23,
958,212,1264,2024-03-24,58,
959,379,1897,2024-03-08,58,
960,275,594,2024-05-28,59,
961,209,3286,2024-05-17,56,
962,303,250,2024-07-11,53,
963,168,2902,2024-05-24,100,2024-08-18
964,121,3232,2024-08-20,2,
965,11,469,2023-12-18,24,
966,385,631,2024-05-14,71,
967,294,2545,2023-11-24,61,
968,139,2605,2023-10-22,66,
969,458,2623,2024-06-28,9,
970,388,3567,2023-12-13,97,
971,411,3594,2024-05-12,98,
972,213,1821,2024-08-06,86,
973,127,708,2024-07-01,85,
974,295,1589,2023-11-25,36,
975,383,161,2024-06-05,96,
976,340,2701,2024-07-26,52,
977,288,2844,2024-02-07,64,
978,469,953,2024-03-19,96,
979,110,1593,2024-06-08,78,
980,385,1308,2024-04-13,77,
981,7,2346,2024-08-06,38,
982,406,3650,2024-04-02,75,
983,459,3332,2024-06-11,70,
984,262,1484,2024-02-16,98,
985,113,2144,2024-02-08,66,
986,133,1096,2024-08-06,39,
987,459,3284,2024-05-04,34,
988,238,1402,2024-07-12,77,
989,48,3484,2024-01-02,94,
990,215,2208,2024-07-05,46,
991,252,2235,2024-04-28,52,
992,410,2543,2024-04-29,14,
993,193,1840,2024-04-30,34,
994,382,3472,2024-07-22,32,
995,384,1098,2024-06-30,84,
996,144,527,2024-01-25,18,
997,71,3217,2024-05-02,17,
998,447,2155,2024-07-11,67,
999,340,1957,2024-01-13,42,
1000,166,130,2024-04-17,67,
1001,160,3659,2024-06-01,53,
1002,377,492,2024-05-12,23,
1003,93,1465,2024-03-11,61,
1004,281,3436,2023-11-12,29,
1005,300,2573,2024-06-14,33,
1006,384,2111,2024-08-09,77,
1007,433,1025,2024-06-25,85,
1008,195,3636,2024-04-05,55,
1009,65,209,2024-01-26,89,
1010,354,109,2024-08-14,98,
1011,260,98,2024-04-20,3,
1012,291,1199,2024-05-02,39,
1013,426,3167,2024-02-24,5,
1014,123,1763,2024-03-19,56,
1015,311,2803,2024-08-28,36,
1016,419,1531,2024-01-07,74,
1017,3,3399,2023-12-16,13,
1018,259,2595,2024-02-21,33,
1019,283,295,2023-12-04,20,
1020,448,2331,2024-08-30,88,
1021,231,2139,2024-06-28,13,
1022,368,2546,2024-05-24,4,
1023,247,1503,2024-07-02,75,
1024,331,2346,2023-12-27,35,
1025,377,3102,2023-10-25,4,
1026,140,1211,2024-06-07,33,
1027,194,3314,2023-12-06,49,
1028,270,3354,2024-07-08,93,
1029,372,1804,2024-01-31,66,
1030,363,2356,2023-12-27,20,
1031,341,3247,2024-02-20,74,
1032,92,3261,2024-05-02,90,
1033,133,1042,2024-04-02,90,
1034,328,263,2024-02-29,44,
1035,9,1600,2023-11-16,24,
1036,408,44,2024-06-11,1,
1037,123,1271,2024-03-02,71,
1038,161,1358,2024-08-06,87,
1039,40,1769,2023-12-19,26,
1040,270,540,2023-10-15,14,
1041,469,199,2024-01-19,47,
1042,49,2771,2024-02-12,34,
1043,200,1108,2024-09-07,0,
1044,52,1619,2023-10-15,62,
1045,281,3429,2024-05-30,21,
1046,409,3219,2024-04-24,25,
1047,371,3432,2024-02-17,29,
1048,237,2962,2023-11-18,15,
1049,188,3403,2023-12-06,37,
1050,422,1150,2023-10-13,97,
1051,362,3609,2024-02-12,93,
1052,384,1974,2024-01-26,10,
1053,196,3246,2023-11-18,68,
1054,341,3532,2024-07-07,86,
1055,286,2360,2024-09-03,21,
1056,498,1267,2024-08-24,73,
1057,303,365,2024-02-17,84,
1058,47,2466,2024-01-25,79,
1059,83,2992,2023-12-11,91,
1060,369,2684,2024-01-25,81,
1061,318,1336,2024-08-22,40,
1062,322,2844,2024-08-05,14,
1063,113,2288,2024-03-20,52,
1064,222,743,2023-11-16,40,
1065,300,1874,2024-02-13,59,
1066,297,640,2024-04-02,28,
1067,220,1756,2024-03-27,90,
1068,67,452,2024-06-13,74,
1069,500,939,2023-11-02,6,
1070,495,1156,2023-12-12,70,
1071,103,2451,2024-04-04,96,
1072,8,3192,2024-02-25,3,
1073,324,1343,2024-07-17,73,
1074,214,527,2024-03-14,72,
1075,43,3441,2024-02-18,60,
1076,231,2293,2024-08-02,79,
1077,359,1141,2024-04-30,1,
1078,43,922,2023-11-08,21,
1079,297,2252,2024-03-03,34,
1080,100,679,2023-12-03,10,
1081,430,3359,2024-02-10,27,
1082,496,2141,2023-10-21,53,
1083,483,1690,2024-09-06,27,
1084,192,2577,2024-07-27,40,
1085,301,1411,2024-04-24,47,
1086,75,2813,2024-09-08,84,
1087,21,1564,2024-02-18,5,
1088,59,1747,2023-11-09,81,
1089,428,3299,2024-04-29,18,
1090,363,425,2024-08-25,15,
1091,367,2712,2023-11-16,82,
1092,181,1475,2023-10-30,64,
1093,124,2024,2024-08-04,8,
1094,283,1325,2024-01-08,51,
1095,214,1097,2023-12-30,87,
1096,87,92,2024-06-15,2,
1097,286,716,2024-06-11,54,
1098,453,2429,2023-11-02,26,
1099,384,3541,2023-10-24,6,
1100,207,2910,2024-06-08,58,
1101,379,923,2024-03-25,57,
1102,491,1493,2024-06-26,83,
1103,499,197,2024-04-02,35,
1104,13,1013,2024-01-20,82,
1105,33,923,2024-07-11,92,
1106,13,3429,2023-10-18,80,
1107,461,708,2023-11-18,85,
1108,337,3263,2024-01-31,13,
1109,133,2638,2024-07-18,89,
1110,329,2793,2024-08-30,86,
1111,228,999,2023-10-31,59,
1112,385,1321,2024-04-17,51,
1113,226,833,2023-10-12,50,
1114,41,2551,2024-04-23,26,
1115,178,431,2024-03-05,98,
1116,387,852,2024-03-10,45,
1117,171,1609,2024-08-21,28,
1118,165,2785,2024-06-28,42,
1119,500,1080,2024-01-30,16,
1120,28,3216,2024-05-12,70,
1121,274,151,2024-04-28,72,
1122,212,179,2024-08-30,84,
1123,288,968,2024-05-05,4,
1124,61,20,2024-09-08,87,
1125,91,1496,2024-06-08,82,
1126,240,3561,2024-08-05,3,
1127,499,241,2024-01-25,66,
1128,211,1174,2024-02-03,29,
1129,479,58,2024-03-17,61,
1130,468,2440,2024-02-08,88,
1131,319,2874,2024-05-23,73,
1132,314,3191,2024-02-16,60,
1133,93,3225,2024-08-01,89,
1134,49,3575,2023-12-22,55,
1135,435,3183,2023-11-30,3,
1136,315,802,2023-12-04,82,
1137,87,3140,2023-12-24,28,
1138,36,2685,2024-01-27,90,
1139,154,1802,2024-04-05,27,
1140,212,792,2023-12-14,72,
1141,315,993,2024-04-27,79,
1142,307,45,2023-12-23,1,
1143,90,3429,2023-11-04,59,
1144,52,1198,2024-03-13,12,
1145,297,2780,2024-07-14,12,
1146,472,153,2024-03-12,90,
1147,171,2843,2023-12-03,19,
1148,199,2772,2024-03-21,40,
1149,175,3023,2024-04-13,46,
1150,364,2974,2024-02-04,94,
1151,195,3419,2023-10-24,44,
1152,379,1149,2024-06-09,47,
1153,151,1150,2024-04-10,68,
1154,333,1674,2024-03-19,13,
1155,36,725,2023-10-18,4,
1156,29,3677,2024-03-12,21,
1157,418,1991,2024-01-14,41,
1158,316,1416,2023-11-24,9,
1159,456,3345,2024-03-23,63,
1160,314,1870,2024-04-13,14,
1161,143,1535,2024-03-26,53,
1162,237,1527,2024-07-18,15,
1163,200,2817,2024-08-17,58,
1164,371,397,2024-08-25,71,
1165,239,2534,2024-09-06,56,
1166,171,3616,2024-06-06,94,
1167,344,1871,2024-01-02,94,
1168,466,1731,2023-12-08,52,
1169,242,1125,2024-07-28,37,
1170,77,708,2024-04-13,31,
1171,298,585,2024-07-21,27,
1172,379,2002,2023-11-16,21,
1173,486,232,2024-05-30,47,
1174,488,1611,2023-12-21,84,
1175,197,344,2024-08-06,100,2024-10-08
1176,61,1551,2023-12-10,69,
1177,168,1699,2024-01-31,46,
1178,134,2281,2024-04-12,55,
1179,25,2888,2024-04-13,28,
1180,470,1482,2024-07-24,40,
1181,64,1146,2024-02-20,92,
1182,246,3004,2024-06-07,46,
1183,423,3427,2023-12-18,70,
1184,143,2028,2024-07-29,32,
1185,419,153,2024-03-28,48,
1186,189,799,2024-01-24,88,
1187,25,1023,2024-05-17,35,
1188,429,684,2024-09-05,15,
1189,250,1627,2024-04-24,19,
1190,437,1478,2023-11-12,38,
1191,73,890,2024-05-30,28,
1192,184,2023,2024-02-14,25,
1193,66,2729,2023-12-03,70,
1194,113,1063,2024-07-14,87,
1195,230,1608,2024-05-27,41,
1196,286,1723,2024-07-07,82,
1197,71,2086,2023-10-25,78,
1198,151,3548,2024-04-05,13,
1199,286,2688,2024-04-11,88,
1200,211,3437,2024-07-24,86,
1201,40,3103,2024-04-15,81,
1202,279,836,2024-05-19,64,
1203,216,1603,2023-11-23,54,
1204,227,2346,2024-04-18,49,
1205,427,954,2024-01-24,49,
1206,210,2363,2024-09-02,78,
1207,183,846,2023-12-30,39,
1208,216,542,2024-04-24,74,
1209,186,50,2024-03-31,27,
1210,25,3121,2024-05-23,73,
1211,493,2342,2024-03-20,67,
1212,171,2674,2024-02-13,67,
1213,290,884,2024-08-27,77,
1214,457,3672,2024-04-30,22,
1215,459,513,2024-09-06,57,
1216,186,2815,2024-04-26,40,
1217,277,1606,2024-04-14,66,
1218,486,1036,2024-04-21,33,
1219,424,1453,2023-12-12,71,
1220,91,1197,2024-03-15,19,
1221,324,951,2024-06-23,77,
1222,7,720,2024-05-19,91,
1223,325,1581,2024-03-22,51,
1224,377,1653,2024-01-29,81,
1225,267,889,2024-03-17,13,
1226,353,3038,2024-03-15,22,
1227,135,1401,2024-01-22,12,
1228,494,180,2024-03-15,14,
1229,50,950,2024-02-10,30,
1230,257,3098,2023-10-26,61,
1231,203,3394,2023-12-01,97,
1232,88,3346,2024-07-01,22,
1233,281,1744,2024-07-07,78,
1234,459,3072,2024-07-08,70,
1235,117,2455,2024-06-30,96,
1236,332,3395,2024-01-21,51,
1237,157,1892,2024-07-18,92,
1238,208,392,2024-08-29,88,
1239,331,1606,2023-11-06,38,
1240,79,926,2024-06-22,16,
1241,417,3608,2024-07-24,27,
1242,410,818,2024-01-13,30,
1243,405,2776,2024-08-30,41,
1244,333,1399,2024-02-05,59,
1245,105,2824,2024-08-31,20,
1246,6,3102,2024-01-22,90,
1247,414,3110,2023-12-31,94,
1248,57,155,2024-01-28,80,
1249,349,2383,2024-05-29,99,
1250,305,3374,2024-01-25,96,
1251,417,1087,2024-08-14,27,
1252,249,2890,2024-06-19,90,
1253,150,138,2023-11-09,44,
1254,31,68,2024-09-02,45,
1255,421,2041,2024-05-17,56,
1256,262,149,2024-07-01,47,
1257,7,3601,2024-04-27,18,
1258,194,3004,2024-03-31,78,
1259,244,3339,2024-08-31,21,
1260,239,1649,2024-08-06,38,
1261,437,960,2024-05-12,44,
1262,119,2166,2024-07-21,75,
1263,485,1730,2024-05-17,39,
1264,231,2321,2023-10-16,17,
1265,272,844,2023-10-29,29,
1266,225,2860,2024-08-02,70,
1267,153,2860,2023-11-19,79,
1268,355,1553,2024-09-02,67,
1269,85,2756,2024-08-08,70,
1270,75,1235,2024-08-30,89,
1271,9,2367,2024-06-08,27,
1272,298,2398,2023-11-25,76,
1273,420,2377,2024-02-03,24,
1274,396,3265,2024-03-01,98,
1275,469,3326,2024-01-28,33,
1276,116,1839,2024-01-25,29,
1277,295,986,2024-01-21,96,
1278,275,3349,2024-06-08,67,
1279,267,1501,2024-03-26,58,
1280,251,2788,2024-02-13,28,
1281,385,2130,2024-01-20,40,
1282,302,1513,2023-10-20,75,
1283,90,1744,2024-03-10,28,
1284,404,3291,2024-02-29,56,
1285,232,154,2024-09-07,54,
1286,300,991,2024-02-26,83,
1287,249,2336,2024-03-25,9,
1288,251,1686,2023-10-23,34,
1289,265,3364,2024-06-28,57,
1290,306,2768,2023-11-26,41,
1291,31,849,2023-12-20,29,
1292,267,2153,2024-02-13,56,
1293,335,3419,2024-04-21,74,
1294,182,1103,2024-04-04,94,
1295,161,22,2023-12-06,49,
1296,458,505,2023-11-16,67,
1297,266,2258,2023-10-25,19,
1298,208,1565,2024-03-12,98,
1299,147,3293,2024-08-16,99,
1300,294,2690,2024-08-13,74,
1301,466,3271,2024-06-13,15,
1302,172,295,2023-10-16,62,
1303,18,1265,2024-05-17,34,
1304,415,1466,2024-02-02,55,
1305,65,2080,2023-11-18,100,2024-02-05
1306,404,1717,2024-02-17,1,
1307,372,747,2024-05-05,29,
1308,81,2859,2024-01-17,19,
1309,446,1279,2023-10-23,31,
1310,364,3377,2024-01-14,63,
1311,83,793,2024-02-04,19,
1312,48,1490,2024-09-04,32,
1313,81,2157,2024-06-17,0,
1314,177,3488,2024-05-29,99,
1315,496,1453,2024-05-24,90,
1316,467,876,2023-12-21,16,
1317,404,1142,2023-10-12,4,
1318,316,1149,2023-11-23,47,
1319,237,3128,2023-10-26,0,
1320,165,2410,2024-06-05,96,
1321,200,2879,2024-01-13,30,
1322,201,2344,2024-06-05,34,
1323,245,3093,2024-01-13,50,
1324,410,1715,2024-02-08,80,
1325,183,298,2023-10-31,90,
1326,147,2294,2024-01-31,55,
1327,42,885,2024-02-28,75,
1328,393,1656,2023-11-18,83,
1329,228,2150,2024-06-25,76,
1330,277,727,2024-07-02,51,
1331,307,1336,2024-08-10,20,
1332,404,2993,2024-03-18,60,
1333,61,2170,2024-03-04,82,
1334,70,1780,2024-05-13,85,
1335,1,32,2024-08-22,71,
1336,9,1898,2024-02-02,61,
1337,81,3091,2024-07-27,5,
1338,434,2253,2023-11-06,41,
1339,248,1214,2024-01-22,94,
1340,60,2046,2024-02-16,31,
1341,297,372,2024-01-03,45,
1342,482,3332,2024-06-18,61,
1343,289,543,2023-11-08,99,
1344,224,2248,2024-09-06,29,
1345,463,3177,2024-01-22,3,
1346,200,1487,2024-04-26,32,
1347,286,2634,2023-10-24,22,
1348,72,1538,2024-04-13,40,
1349,270,2409,2024-07-03,17,
1350,28,2360,2024-03-11,87,
1351,283,3435,2024-06-27,33,
1352,186,3264,2024-07-22,72,
1353,343,2375,2024-08-17,62,
1354,175,1360,2024-03-11,79,
1355,371,1963,2024-01-27,70,
1356,312,702,2024-03-18,7,
1357,100,970,2024-04-29,5,
1358,158,3516,2024-01-06,76,
1359,178,988,2023-10-29,38,
1360,286,2084,2024-01-09,43,
1361,202,234,2024-05-15,18,
1362,408,1851,2024-08-24,56,
1363,283,2038,2024-03-22,7,
1364,466,2442,2024-02-26,65,
1365,129,629,2024-08-31,4,
1366,163,127,2024-03-21,87,
1367,83,1162,2024-01-21,34,
1368,429,2535,2023-12-23,64,
1369,56,346,2023-10-13,24,
1370,314,3118,2023-11-17,93,
1371,285,2198,2024-05-02,68,
1372,279,3141,2023-12-28,41,
1373,148,2230,2023-11-16,51,
1374,93,3502,2024-05-11,76,
1375,48,861,2023-10-30,55,
1376,60,1514,2024-04-29,19,
1377,344,600,2024-04-13,8,
1378,417,1485,2023-11-11,93,
1379,479,2366,2023-10-18,56,
1380,410,1288,2023-12-19,35,
1381,301,752,2024-06-30,99,
1382,10,516,2023-12-31,80,
1383,23,116,2023-11-28,85,
1384,222,2012,2024-01-15,59,
1385,255,2077,2024-03-04,69,
1386,416,1412,2024-02-20,43,
1387,112,2303,2023-11-03,66,
1388,317,1879,2024-06-23,22,
1389,472,583,2024-05-13,79,
1390,269,1964,2024-08-30,53,
1391,219,1652,2024-05-20,45,
1392,183,1577,2023-10-19,60,
1393,500,3368,2023-12-04,55,
1394,419,307,2024-06-07,81,
1395,470,2452,2024-04-17,7,
1396,110,2545,2024-04-19,97,
1397,100,3240,2023-11-04,66,
1398,20,440,2024-04-20,68,
1399,383,1998,2023-11-30,54,
1400,297,1315,2024-03-11,55,
1401,127,3062,2023-12-30,30,
1402,130,926,2024-01-31,62,
1403,188,2136,2024-04-02,22,
1404,20,712,2024-06-12,72,
1405,26,3449,2024-09-05,84,
1406,97,1449,2023-12-22,80,
1407,96,610,2024-02-08,37,
1408,167,2543,2023-12-25,27,
1409,300,465,2024-05-13,65,
1410,390,1903,2024-08-22,49,
1411,281,2822,2023-12-03,15,
1412,258,1090,2024-02-28,37,
1413,34,897,2023-11-09,32,
1414,330,2554,2024-06-11,64,
1415,472,1897,2023-11-17,35,
1416,367,2483,2024-05-17,68,
1417,489,3542,2024-06-07,38,
1418,240,464,2024-06-26,66,
1419,34,1478,2024-02-22,34,
1420,152,3223,2024-07-26,24,
1421,281,2783,2024-01-14,92,
1422,500,2687,2023-12-19,32,
1423,429,821,2024-07-17,49,
1424,428,1476,2023-10-10,23,
1425,444,897,2024-06-18,6,
1426,76,195,2024-03-06,58,
1427,173,1478,2024-09-02,96,
1428,229,799,2024-07-30,71,
1429,391,3529,2024-02-28,83,
1430,134,3407,2024-05-01,38,
1431,385,1642,2023-12-22,17,
1432,16,528,2024-01-20,18,
1433,304,977,2024-03-11,32,
1434,104,72,2024-01-01,63,
1435,90,2716,2024-02-28,26,
1436,306,2295,2024-05-25,16,
1437,346,999,2024-05-14,79,
1438,462,2933,2023-11-03,1,
1439,209,1563,2024-01-12,9,
1440,218,525,2024-08-03,27,
1441,451,3368,2023-10-30,85,
1442,355,2575,2024-09-07,80,
1443,304,1673,2024-05-19,21,
1444,391,2635,2024-03-08,40,
1445,214,3518,2024-02-08,4,
1446,414,1274,2023-11-17,7,
1447,186,2829,2023-12-09,18,
1448,161,916,2024-07-26,2,
1449,240,513,2024-02-13,1,
1450,413,929,2024-05-14,32,
1451,8,1384,2024-04-14,73,
1452,217,3013,2024-08-31,56,
1453,409,586,2024-06-25,49,
1454,74,3066,2024-07-16,71,
1455,453,2754,2024-04-23,59,
1456,384,1840,2024-09-08,79,
1457,187,2729,2024-01-09,64,
1458,373,1793,2024-03-15,73,
1459,380,619,2024-02-04,46,
1460,348,494,2024-03-05,61,
1461,155,2431,2024-08-04,86,
1462,176,1327,2024-07-14,99,
1463,360,3612,2023-10-26,97,
1464,47,162,2024-08-06,38,
1465,297,2856,2024-04-10,34,
1466,487,3670,2024-04-24,86,
1467,144,181,2024-08-13,22,
1468,190,1706,2024-09-09,47,
1469,333,2770,2024-08-14,82,
1470,486,2610,2023-11-17,30,
1471,50,3133,2023-12-24,69,
1472,366,3525,2024-06-22,64,
1473,255,2649,2024-05-25,100,2024-09-02
1474,290,2420,2024-07-29,62,
1475,178,3651,2024-04-30,46,
1476,408,2167,2024-05-24,54,
1477,389,290,2024-02-26,23,
1478,272,2240,2024-08-21,29,
1479,163,974,2024-09-02,80,
1480,252,2319,2024-02-22,96,
1481,128,770,2024-04-20,35,
1482,498,2371,2024-03-21,15,
1483,372,2045,2024-02-13,65,
1484,264,2438,2023-10-18,17,
1485,18,114,2024-03-03,65,
1486,73,3037,2024-03-15,5,
1487,181,2445,2024-01-31,64,
1488,500,260,2024-04-04,20,
1489,336,2191,2024-05-30,57,
1490,47,3376,2024-01-09,44,
1491,323,2859,2023-11-25,88,
1492,181,3437,2024-07-16,33,
1493,282,3514,2024-02-10,66,
1494,99,3330,2024-06-09,78,
1495,178,341,2024-01-18,65,
1496,367,452,2023-11-21,42,
1497,232,594,2024-03-20,79,
1498,310,720,2024-07-27,41,
1499,283,2938,2024-05-07,6,
1500,352,1262,2024-03-18,36,
1501,329,1752,2024-03-11,73,
1502,445,2265,2024-04-18,31,
1503,356,641,2024-03-22,42,
1504,342,3582,2024-03-27,76,
1505,169,3646,2024-03-21,87,
1506,77,3296,2024-03-18,22,
1507,120,3333,2024-02-07,93,
1508,80,1658,2024-02-02,18,
1509,410,3098,2024-04-01,88,
1510,215,1631,2023-12-19,30,
1511,95,1582,2024-08-25,68,
1512,306,1395,2024-03-22,53,
1513,160,147,2024-02-25,78,
1514,204,1971,2024-01-02,40,
1515,467,3638,2023-12-26,83,
1516,301,3448,2024-04-28,78,
1517,60,1613,2024-08-04,79,
1518,463,2643,2024-04-01,1,
1519,49,3095,2024-06-07,41,
1520,120,1143,2024-09-04,62,
1521,137,1997,2024-02-05,54,
1522,3,2368,2023-12-09,70,
1523,210,750,2024-06-10,17,
1524,402,990,2024-01-18,28,
1525,421,2017,2024-05-20,33,
1526,7,1035,2023-12-08,21,
1527,235,944,2023-12-08,64,
1528,247,858,2024-03-11,57,
1529,291,2507,2024-02-03,41,
1530,25,2196,2024-08-03,88,
1531,118,1487,2023-12-07,80,
1532,388,3664,2024-05-06,25,
1533,401,2831,2024-06-06,9,
1534,200,173,2024-02-22,16,
1535,389,2973,2023-12-19,69,
1536,159,217,2024-03-01,59,
1537,475,1513,2024-04-21,51,
1538,336,3011,2024-05-29,76,
1539,112,2462,2023-11-14,86,
1540,406,3026,2024-06-30,10,
1541,344,826,2024-05-22,12,
1542,24,1467,2023-11-30,29,
1543,165,103,2024-01-10,25,
1544,421,2634,2024-01-30,21,
1545,481,1411,2024-05-22,2,
1546,486,3166,2024-06-27,95,
1547,193,2986,2024-08-18,7,
1548,433,1810,2024-03-26,84,
1549,162,2829,2023-12-31,99,
1550,112,884,2024-06-06,77,
1551,105,2116,2024-02-02,43,
1552,42,1235,2024-08-27,7,
1553,11,3622,2024-07-07,44,
1554,4,2419,2024-02-06,51,
1555,424,3068,2024-09-06,6,
1556,140,1744,2024-02-07,57,
1557,437,2906,2024-07-15,51,
1558,201,3166,2024-05-04,73,
1559,81,2419,2024-02-18,29,
1560,169,1297,2024-02-23,41,
1561,342,2250,2024-02-12,91,
1562,119,1259,2024-03-07,96,
1563,480,1541,2024-01-25,67,
1564,21,405,2023-12-20,33,
1565,241,2429,2024-01-10,67,
1566,114,2727,2023-11-29,92,
1567,471,675,2024-08-25,65,
1568,285,110,2024-04-10,21,
1569,385,801,2023-12-10,95,
1570,252,1684,2024-05-28,22,
1571,261,671,2024-04-22,78,
1572,451,2524,2024-01-01,88,
1573,26,132,2024-04-25,53,
1574,191,1165,2024-01-30,0,
1575,259,434,2024-03-18,63,
1576,34,744,2024-08-20,74,
1577,417,1822,2024-08-01,28,
1578,325,2934,2024-08-04,17,
1579,485,3351,2024-06-05,67,
1580,5,396,2024-05-09,45,
1581,285,3069,2024-04-03,83,
1582,394,2277,2024-08-05,71,
1583,103,788,2023-11-10,35,
1584,58,3024,2023-11-07,90,
1585,45,1010,2023-10-19,82,
1586,287,2569,2024-04-07,87,
1587,329,3119,2024-08-15,40,
1588,495,1493,2024-02-20,63,
1589,84,2773,2024-05-10,17,
1590,392,3041,2024-05-15,18,
1591,300,295,2024-06-04,83,
1592,122,2298,2024-07-01,10,
1593,332,412,2024-08-18,82,
1594,428,2520,2024-05-06,59,
1595,213,1319,2024-02-08,41,
1596,356,2209,2024-07-19,41,
1597,141,2676,2024-03-26,61,
1598,224,3580,2024-07-10,21,
1599,156,1307,2024-06-08,71,
1600,466,2202,2023-12-28,41,
1601,469,1013,2024-03-24,36,
1602,152,1673,2024-04-18,11,
1603,297,207,2024-06-09,19,
1604,166,244,2024-02-14,45,
1605,211,894,2023-12-21,36,
1606,245,3019,2023-10-13,46,
1607,449,3555,2024-01-11,40,
1608,401,3181,2023-12-09,37,
1609,37,2242,2024-07-20,21,
1610,465,3433,2024-05-05,7,
1611,404,950,2024-07-09,90,
1612,500,2316,2024-05-09,65,
1613,193,3211,2024-07-10,14,
1614,197,2841,2024-02-23,74,
1615,28,199,2024-05-10,78,
1616,41,2196,2024-05-15,85,
1617,397,977,2023-11-03,20,
1618,307,2758,2024-08-29,74,
1619,214,406,2024-04-10,7,
1620,408,996,2024-06-20,16,
1621,484,2129,2024-01-20,73,
1622,392,3061,2024-05-13,14,
1623,247,836,2024-02-05,32,
