id,userId,courseId,enrollmentDate,completionPercentage,completionDate
832,179,1133,2024-03-25,99,
833,210,2684,2024-01-18,33,
834,205,2640,2023-12-18,84,
835,430,1602,2024-02-15,17,
836,229,1609,2024-04-16,42,
837,102,884,2024-07-30,91,
838,297,2430,2024-06-05,15,
839,411,1878,2024-01-10,92,
840,359,2381,2024-01-24,98,
841,206,2396,2024-07-28,45,
842,499,243,2024-06-28,1,
843,292,2465,2024-05-25,99,
844,82,1893,2023-10-27,48,
845,264,3585,2024-02-14,59,
846,306,841,2024-06-10,71,
847,47,1016,2024-06-03,42,
848,459,1487,2024-02-03,33,
849,255,2610,2024-05-04,90,
850,268,1944,2024-01-05,26,
851,146,97,2024-05-11,68,
852,343,3345,2023-12-26,54,
853,284,439,2024-08-25,74,
854,411,1942,2024-07-21,37,
855,147,1365,2024-03-15,91,
856,49,3029,2024-05-23,10,
857,145,384,2024-06-12,52,
858,409,1979,2023-10-22,3,
859,77,2566,2024-08-23,29,
860,310,1647,2024-01-09,27,
861,222,2639,2024-09-01,3,
862,95,1755,2024-06-30,99,
863,391,150,2024-05-12,100,2024-07-30
864,27,3284,2024-05-18,8,
865,157,1250,2024-02-07,75,
866,207,444,2023-10-27,6,
867,124,853,2024-07-03,82,
868,211,3523,2024-04-19,46,
869,293,351,2024-01-25,87,
870,194,1659,2024-05-05,73,
871,119,3593,2024-08-01,84,
872,59,2393,2024-05-03,25,
873,185,929,2023-11-13,39,
874,398,992,2024-08-02,62,
875,321,2642,2024-04-18,62,
876,369,509,2023-12-20,68,
877,210,374,2024-04-07,54,
878,263,1791,2024-09-07,51,
879,297,448,2024-06-11,86,
880,266,2711,2024-06-20,92,
881,83,380,2024-07-25,64,
882,19,3320,2024-02-12,0,
883,272,2073,2023-12-14,1,
884,447,2861,2024-07-07,63,
885,380,3383,2024-08-08,14,
886,239,644,2023-11-11,37,
887,65,460,2024-05-24,94,
888,300,2425,2024-04-09,82,
889,456,2818,2024-07-11,32,
890,65,1569,2023-11-16,17,
891,114,2214,2023-12-07,30,
892,436,2295,2024-03-31,87,
893,147,263,2024-01-20,45,
894,405,1173,2023-11-27,1,
895,275,3617,2024-06-19,85,
896,295,3415,2024-04-27,27,
897,433,2684,2024-06-16,25,
898,49,97,2024-02-02,70,
899,101,420,2023-12-25,69,
900,241,1427,2023-10-23,76,
901,104,187,2023-11-16,57,
902,12,1648,2024-08-23,41,
903,306,121,2024-05-24,6,
904,397,1202,2023-11-03,89,
905,46,2154,2023-12-01,45,
906,275,2212,2024-01-02,33,
907,315,2450,2024-03-05,12,
908,381,1954,2024-07-18,65,
909,199,3576,2024-01-24,57,
910,130,2106,2024-08-25,10,
911,380,2330,2024-07-16,76,
912,254,1677,2024-06-18,91,
913,192,1769,2024-08-11,84,
914,124,811,2024-08-08,92,
915,467,3482,2023-11-20,67,
916,329,547,2024-04-13,4,
917,87,3607,2024-07-14,17,
918,223,2520,2024-01-26,90,
919,188,835,2024-01-09,65,
920,269,454,2024-01-14,47,
921,481,1588,2023-11-28,6,
922,383,1607,2024-02-03,7,
923,276,674,2024-07-21,76,
924,315,2073,2024-01-14,58,
925,442,2396,2023-11-18,10,
926,99,865,2024-08-22,15,
927,129,1382,2024-05-01,86,
928,332,936,2024-01-30,1,
929,343,1950,2024-01-25,64,
930,189,1459,2024-02-03,41,
931,188,21,2024-04-18,58,
932,360,2124,2024-03-18,38,
933,315,569,2023-10-24,75,
934,418,302,2024-02-15,84,
935,304,3585,2023-12-12,1,
936,455,407,2023-11-24,59,
937,374,1532,2024-08-14,94,
938,124,2861,2024-06-13,50,
939,484,1478,2024-01-21,28,
940,342,2540,2024-01-18,0,
941,229,1694,2023-11-19,59,
942,96,2452,2023-12-24,25,
943,306,660,2024-02-17,10,
944,82,279,2024-07-02,41,
945,17,1386,2024-08-05,98,
946,327,755,2024-07-21,71,
947,253,2709,2023-11-24,59,
948,409,1020,2024-03-19,2,
949,73,2474,2024-03-27,35,
950,223,2675,2024-05-21,70,
951,20,342,2023-11-19,46,
952,415,1509,2024-02-07,90,
953,177,1742,2024-05-31,41,
954,171,1312,2023-11-01,48,
955,341,2389,2024-06-15,60,
956,89,3515,2024-03-17,63,
957,244,1144,2024-01-15,4,
958,414,2313,2023-10-28,28,
959,107,2356,2024-06-10,89,
960,31,3616,2024-01-02,19,
961,77,427,2024-01-21,75,
962,104,3607,2024-06-15,29,
963,121,1856,2023-11-16,86,
964,345,2667,2024-06-01,38,
965,205,2144,2024-03-06,42,
966,92,334,2024-06-01,44,
967,7,1762,2024-05-19,14,
968,485,2854,2023-11-26,70,
969,139,979,2024-07-27,58,
970,149,1407,2024-07-28,16,
971,41,2889,2024-09-07,98,
972,145,2427,2023-11-22,96,
973,100,2300,2024-07-25,73,
974,384,1723,2023-12-28,67,
975,201,1282,2023-11-30,61,
976,319,847,2023-10-10,40,
977,44,2008,2024-01-04,80,
978,161,1143,2023-11-02,46,
979,26,560,2024-08-25,29,
980,381,395,2024-07-14,12,
981,363,2393,2024-08-29,2,
982,176,2745,2024-06-23,69,
983,200,3362,2023-11-08,12,
984,375,3128,2023-10-26,59,
985,44,939,2024-04-23,54,
986,130,2029,2024-05-25,34,
987,366,2444,2024-08-04,96,
988,443,2279,2024-01-02,51,
989,174,1628,2024-01-04,88,
990,300,656,2023-12-11,82,
991,323,375,2024-05-19,0,
992,264,2148,2024-03-12,74,
993,72,383,2024-06-11,18,
994,358,1770,2024-01-20,71,
995,77,2317,2023-11-29,96,
996,225,2275,2024-08-10,68,
997,91,1142,2024-01-28,89,
998,166,2677,2024-06-16,98,
999,326,3012,2024-06-01,41,
1000,454,2449,2024-05-08,38,
1001,415,3448,2024-08-11,5,
1002,448,397,2024-08-10,89,
1003,112,149,2023-10-30,50,
1004,440,2468,2024-03-09,66,
1005,332,1491,2024-08-02,83,
1006,20,2132,2024-07-18,72,
1007,79,278,2024-07-16,89,
1008,362,2043,2024-04-28,99,
1009,162,809,2023-10-27,29,
1010,154,1185,2023-12-20,19,
1011,148,1741,2024-02-28,12,
1012,438,2216,2023-12-28,91,
1013,306,2700,2024-08-01,65,
1014,352,2956,2024-04-22,60,
1015,288,2553,2024-01-01,72,
1016,328,2258,2023-12-07,97,
1017,129,996,2024-06-10,59,
1018,308,2926,2024-06-03,38,
1019,16,615,2024-04-05,43,
1020,493,739,2024-02-18,86,
1021,337,1268,2023-10-27,23,
1022,173,2624,2024-07-10,74,
1023,153,950,2024-01-03,67,
1024,245,649,2024-09-04,92,
1025,184,1713,2023-12-16,80,
1026,413,3272,2024-07-09,85,
1027,53,2959,2024-05-13,77,
1028,410,516,2024-02-17,15,
1029,39,690,2023-11-25,36,
1030,368,3454,2024-08-13,34,
1031,102,1315,2024-05-16,99,
1032,486,3674,2024-04-01,63,
1033,338,2085,2023-11-11,51,
1034,226,901,2024-05-22,38,
1035,13,320,2024-07-15,57,
1036,233,3535,2024-03-04,64,
1037,201,1962,2024-08-17,33,
1038,221,1414,2023-12-25,25,
1039,258,1647,2024-04-28,22,
1040,283,1591,2024-08-05,53,
1041,172,1783,2023-12-21,98,
1042,96,1794,2024-08-05,25,
1043,327,305,2023-10-30,96,
1044,112,3165,2024-06-25,14,
1045,351,2711,2024-06-19,42,
1046,160,3582,2024-04-28,90,
1047,114,267,2024-08-25,43,
1048,2,1896,2024-05-16,6,
1049,473,2920,2024-02-01,57,
1050,334,2371,2023-12-17,82,
1051,165,2579,2023-11-29,87,
1052,307,1343,2024-05-22,89,
1053,393,1069,2024-04-22,89,
1054,161,2342,2024-01-02,85,
1055,208,2268,2024-03-11,91,
1056,180,1934,2024-02-24,39,
1057,167,1900,2024-02-29,20,
1058,431,716,2024-03-02,73,
1059,231,2994,2023-11-11,6,
1060,150,272,2023-10-10,22,
1061,135,1880,2024-07-23,2,
1062,2,3463,2023-10-13,68,
1063,159,3302,2024-08-24,5,
1064,37,1429,2023-11-05,39,
1065,478,15,2024-06-16,65,
1066,408,1024,2024-02-16,48,
1067,121,908,2024-02-05,22,
1068,402,1048,2024-04-24,85,
1069,91,691,2023-12-14,40,
1070,406,388,2023-12-11,26,
1071,427,2227,2024-03-23,75,
1072,292,3568,2023-10-13,48,
1073,54,1487,2024-06-04,63,
1074,361,856,2023-11-01,14,
1075,25,840,2024-03-10,98,
1076,470,1473,2023-12-18,64,
1077,230,2204,2024-04-29,8,
1078,2,2096,2024-03-06,7,
1079,398,1320,2023-12-15,51,
1080,159,439,2024-08-29,83,
1081,82,2797,2024-05-27,44,
1082,232,3091,2024-04-11,53,
1083,328,653,2024-03-21,3,
1084,423,277,2024-08-31,61,
1085,8,2010,2023-12-13,67,
1086,307,2124,2023-10-25,33,
1087,216,916,2024-01-12,1,
1088,153,3652,2024-08-08,75,
1089,112,905,2024-08-04,83,
1090,457,2467,2024-04-27,4,
1091,373,2338,2024-09-02,21,
1092,82,1984,2023-11-13,73,
1093,324,1879,2024-06-17,39,
1094,489,1894,2024-04-03,84,
1095,472,1099,2024-05-15,70,
1096,430,3292,2024-04-30,10,
1097,69,1203,2023-10-27,85,
1098,182,2597,2024-08-18,66,
1099,257,3568,2024-08-02,80,
1100,178,222,2024-05-25,22,
1101,476,443,2023-11-22,22,
1102,397,331,2023-10-21,69,
1103,475,2207,2024-01-13,53,
1104,187,3025,2024-03-19,100,2024-06-06
1105,215,914,2024-08-02,78,
1106,29,1263,2024-05-14,98,
1107,25,2627,2024-03-19,40,
1108,361,3423,2024-01-02,18,
1109,117,1520,2024-09-04,81,
1110,41,899,2024-01-17,79,
1111,102,3328,2024-06-15,92,
1112,179,3290,2024-07-23,57,
1113,73,1366,2024-05-18,7,
1114,34,2726,2024-01-25,31,
1115,185,1188,2023-10-12,94,
1116,402,3208,2024-03-17,56,
1117,365,268,2024-02-03,5,
1118,166,3552,2024-01-29,73,
1119,218,2457,2024-03-22,25,
1120,227,931,2023-10-10,92,
1121,51,2660,2024-05-20,37,
1122,408,2367,2024-02-06,86,
1123,460,1508,2024-08-19,41,
1124,329,1396,2024-01-18,78,
1125,188,3635,2024-01-05,98,
1126,235,2177,2023-12-25,22,
1127,388,2490,2024-04-13,95,
1128,101,961,2023-10-18,56,
1129,213,3254,2024-02-16,56,
1130,472,2306,2024-07-17,0,
1131,452,375,2024-05-05,62,
1132,320,206,2024-03-01,58,
1133,163,3018,2024-07-03,89,
1134,131,3471,2023-10-11,81,
1135,140,2680,2024-01-21,92,
1136,440,1759,2024-05-18,1,
1137,257,412,2024-03-30,55,
1138,301,803,2024-05-03,79,
1139,190,3325,2023-12-21,58,
1140,194,732,2023-12-15,24,
1141,365,3321,2024-03-02,59,
1142,222,2323,2024-04-09,28,
1143,179,2282,2024-07-28,42,
1144,486,2354,2023-12-06,54,
1145,139,1069,2024-08-24,19,
1146,205,1925,2024-04-08,48,
1147,136,3003,2024-03-08,64,
1148,11,2644,2024-07-31,71,
1149,389,2505,2024-06-03,51,
1150,257,3204,2024-08-21,100,2024-10-12
1151,401,3648,2023-10-29,99,
1152,381,2739,2024-03-04,84,
1153,384,1471,2024-05-28,21,
1154,273,1334,2024-05-28,45,
1155,467,1130,2023-11-19,19,
1156,250,2515,2023-10-22,55,
1157,54,277,2024-02-07,55,
1158,498,2231,2024-04-02,57,
1159,134,2586,2024-04-07,20,
1160,61,1508,2023-12-04,75,
1161,230,389,2023-10-26,48,
1162,428,550,2023-11-29,38,
1163,403,1909,2024-07-26,7,
1164,466,1741,2023-11-23,35,
1165,162,2204,2024-01-04,59,
1166,471,3491,2024-07-30,6,
1167,112,680,2024-01-12,33,
1168,285,712,2024-08-31,100,2024-11-27
1169,295,960,2024-07-26,23,
1170,25,1557,2024-03-12,21,
1171,47,1224,2023-12-21,52,
1172,301,2633,2023-10-20,71,
1173,169,265,2023-12-21,13,
1174,210,3137,2023-10-20,27,
1175,210,2435,2024-05-22,5,
1176,320,1594,2024-07-09,97,
1177,457,2244,2024-05-12,66,
1178,360,1140,2024-06-27,44,
1179,347,922,2024-03-31,0,
1180,337,2456,2024-01-22,81,
1181,378,1158,2024-07-27,34,
1182,43,2300,2024-06-28,13,
1183,303,829,2023-11-17,20,
1184,96,381,2023-10-20,0,
1185,287,1872,2024-05-15,63,
1186,182,2150,2024-05-28,40,
1187,190,1758,2024-04-15,22,
1188,124,938,2024-03-13,22,
1189,333,434,2024-06-22,67,
1190,12,2738,2024-08-09,31,
1191,223,2439,2024-07-20,75,
1192,315,3484,2024-01-29,12,
1193,29,3569,2024-05-04,71,
1194,396,495,2024-03-19,67,
1195,43,2521,2024-05-07,59,
1196,83,1702,2024-03-07,24,
1197,100,3128,2024-03-28,86,
1198,310,1166,2024-01-19,46,
1199,296,2956,2024-04-14,50,
1200,491,214,2023-12-21,69,
1201,52,1417,2024-07-31,2,
1202,194,2544,2023-12-09,14,
1203,334,3502,2023-10-22,99,
1204,240,3011,2024-08-07,28,
1205,313,2933,2024-03-31,78,
1206,79,2880,2024-01-29,46,
1207,220,3426,2024-08-20,59,
1208,23,1691,2024-01-12,46,
1209,114,3439,2024-01-19,1,
1210,360,1815,2024-08-10,100,2024-09-26
1211,487,1818,2024-04-16,42,
1212,320,2527,2024-04-01,11,
1213,286,44,2024-08-04,17,
1214,187,2283,2024-07-26,42,
1215,468,1384,2023-10-31,51,
1216,23,552,2024-03-07,55,
1217,411,2535,2024-07-11,25,
1218,177,44,2024-03-05,47,
1219,374,2405,2024-05-05,0,
1220,434,3281,2024-06-05,33,
1221,247,2421,2024-02-13,19,
1222,105,1069,2023-12-21,12,
1223,361,2802,2024-03-30,86,
1224,430,1461,2023-11-12,75,
1225,426,1545,2024-04-07,1,
1226,434,2188,2024-02-28,48,
1227,21,1119,2024-03-20,49,
1228,338,1122,2023-11-04,18,
1229,118,2639,2024-02-22,65,
1230,68,2348,2023-12-11,63,
1231,185,931,2024-07-28,53,
1232,176,1632,2024-06-12,19,
1233,279,3081,2024-06-20,72,
1234,348,3544,2024-01-10,7,
1235,15,3140,2024-03-10,21,
1236,412,361,2024-05-27,38,
1237,39,901,2024-01-15,15,
1238,5,2689,2024-03-06,10,
1239,466,2456,2024-03-21,46,
1240,47,2639,2024-01-30,99,
1241,101,406,2023-12-24,21,
1242,235,759,2023-10-18,12,
1243,52,3141,2023-12-04,88,
1244,55,1680,2024-06-29,94,
1245,430,2511,2024-07-31,4,
1246,499,116,2024-05-04,63,
1247,276,1765,2023-12-02,37,
1248,475,2049,2024-09-01,21,
1249,498,3527,2023-12-18,48,
1250,397,2270,2024-04-19,5,
1251,475,381,2024-07-07,69,
1252,189,1455,2024-05-01,29,
1253,222,1243,2024-05-13,53,
1254,422,3563,2024-07-13,3,
1255,491,1352,2024-07-03,22,
1256,239,3507,2024-04-11,74,
1257,262,2230,2024-04-25,6,
1258,364,395,2024-01-04,22,
1259,141,2730,2023-11-06,70,
1260,303,3430,2024-02-06,79,
1261,336,2325,2024-04-29,90,
1262,108,2772,2024-01-31,39,
1263,376,3016,2024-06-20,45,
1264,404,3263,2023-12-26,8,
1265,73,1005,2023-12-08,10,
1266,56,1251,2024-08-25,36,
1267,309,3102,2024-09-05,0,
1268,283,264,2024-01-20,88,
1269,53,407,2023-12-03,53,
1270,336,927,2024-07-25,53,
1271,281,2145,2023-12-22,67,
1272,320,186,2024-07-04,66,
1273,59,147,2024-02-02,11,
1274,233,1427,2024-05-24,53,
1275,345,2233,2024-01-21,5,
1276,379,332,2024-01-28,82,
1277,232,3527,2024-05-25,33,
1278,144,370,2024-02-16,16,
1279,471,2192,2024-04-20,59,
1280,251,3204,2024-02-01,70,
1281,370,1487,2023-11-10,84,
1282,12,3362,2024-02-05,90,
1283,25,2879,2024-03-18,96,
1284,232,526,2023-11-23,72,
1285,235,3347,2024-02-25,84,
1286,229,1830,2024-05-31,2,
1287,476,2567,2024-02-29,39,
1288,474,2308,2023-12-11,92,
1289,151,3071,2024-07-12,39,
1290,480,1218,2024-02-25,96,
1291,231,1077,2024-04-26,50,
1292,462,349,2024-08-10,21,
1293,134,3296,2023-11-29,44,
1294,500,188,2023-12-02,51,
1295,37,3250,2024-08-01,71,
1296,60,1849,2024-08-17,15,
1297,405,82,2024-07-02,64,
1298,161,2353,2024-06-07,38,
1299,169,3074,2024-04-28,11,
1300,437,3650,2024-01-06,2,
1301,499,775,2024-01-08,6,
1302,244,3072,2024-08-14,35,
1303,339,713,2024-04-01,8,
1304,8,1479,2024-04-16,21,
1305,232,628,2023-11-06,56,
1306,400,1491,2024-04-06,3,
1307,202,128,2024-06-02,84,
1308,249,481,2023-10-19,35,
1309,70,1259,2024-05-16,77,
1310,318,1879,2024-05-02,15,
1311,172,1994,2024-06-28,62,
1312,368,3587,2024-08-12,27,
1313,250,3629,2024-01-12,2,
1314,363,2588,2024-01-08,13,
1315,50,3246,2024-09-06,12,
1316,314,2732,2023-11-25,85,
1317,421,325,2023-11-10,34,
1318,342,2620,2024-07-09,40,
1319,481,1612,2024-08-20,55,
1320,495,657,2023-12-10,57,
1321,2,1348,2024-05-11,74,
1322,141,2234,2024-04-20,96,
1323,482,1239,2024-07-31,34,
1324,39,2847,2024-05-25,11,
1325,350,2391,2024-08-17,1,
1326,75,2056,2024-09-08,4,
1327,88,3057,2024-05-24,65,
1328,425,2483,2023-12-14,42,
1329,198,2100,2024-08-27,13,
1330,71,3592,2024-09-06,63,
1331,391,942,2024-05-26,74,
1332,199,940,2024-04-30,96,
1333,85,3559,2024-07-24,45,
1334,23,2412,2024-06-18,74,
1335,158,1018,2024-03-29,4,
1336,478,846,2024-01-25,31,
1337,236,556,2024-02-23,60,
1338,443,1433,2024-08-23,22,
1339,10,1394,2023-11-03,94,
1340,15,20,2023-12-11,89,
1341,28,153,2024-03-30,91,
1342,62,343,2023-11-04,33,
1343,498,2903,2024-05-07,70,
1344,19,60,2023-11-02,45,
1345,89,167,2024-06-19,59,
1346,2,1472,2024-04-17,93,
1347,499,534,2024-06-22,69,
1348,480,2133,2024-02-16,47,
1349,98,671,2023-12-18,22,
1350,192,705,2023-12-06,15,
1351,400,2198,2024-07-06,52,
1352,65,2149,2024-06-19,25,
1353,467,1634,2024-01-22,49,
1354,458,1112,2024-06-16,100,2024-08-02
1355,85,1444,2023-11-08,49,
1356,83,1766,2024-09-03,45,
1357,232,501,2024-05-27,65,
1358,138,3429,2024-05-05,3,
1359,306,508,2024-05-14,51,
1360,249,956,2024-08-18,71,
1361,242,3498,2024-03-07,79,
1362,319,3071,2023-12-11,85,
1363,108,3121,2024-08-09,46,
1364,265,2698,2024-04-27,27,
1365,103,1474,2024-04-06,84,
1366,27,229,2023-12-04,100,2024-01-29
1367,323,2546,2024-01-19,6,
1368,191,3305,2024-08-07,34,
1369,278,3128,2023-12-22,17,
1370,68,2077,2024-08-14,83,
1371,236,1630,2024-08-20,64,
1372,451,3323,2024-03-02,52,
1373,262,2650,2023-10-11,12,
1374,130,1211,2023-10-15,24,
1375,371,107,2023-12-21,98,
1376,478,183,2024-01-11,32,
1377,290,2689,2024-02-29,90,
1378,393,810,2024-04-02,81,
1379,141,38,2024-01-05,31,
1380,295,113,2023-11-20,24,
1381,76,3474,2024-08-21,26,
1382,136,1357,2024-01-28,79,
1383,10,2267,2024-06-12,52,
1384,80,282,2024-05-07,77,
1385,12,815,2024-02-22,82,
1386,389,1001,2023-12-09,77,
1387,6,2050,2024-07-15,90,
1388,349,270,2023-11-29,28,
1389,75,3344,2024-04-24,84,
1390,207,2959,2024-05-14,0,
1391,224,2296,2023-11-16,48,
1392,456,3599,2024-02-25,16,
1393,487,252,2024-08-30,31,
1394,288,3125,2024-02-04,94,
1395,302,2074,2024-08-02,24,
1396,119,173,2024-08-11,54,
1397,253,3513,2024-02-24,86,
1398,343,1771,2024-07-10,84,
1399,317,1888,2024-05-12,53,
1400,151,2649,2024-05-01,25,
1401,112,1877,2024-01-07,61,
1402,474,710,2023-10-23,80,
1403,155,1139,2023-10-17,21,
1404,174,1047,2024-04-29,83,
1405,385,3525,2023-11-28,32,
1406,264,2150,2024-05-25,27,
1407,308,532,2023-10-24,49,
1408,423,1979,2024-07-22,0,
1409,110,3190,2024-06-20,87,
1410,73,2056,2024-08-16,8,
1411,216,2717,2024-04-13,31,
1412,178,2679,2024-03-13,61,
1413,433,1358,2024-05-18,50,
1414,20,3359,2024-02-11,83,
1415,133,1065,2024-07-26,78,
1416,189,1853,2023-12-17,56,
1417,329,3274,2024-02-28,58,
1418,285,791,2024-02-21,90,
1419,311,287,2024-01-19,89,
1420,174,1546,2023-11-14,82,
1421,358,372,2024-07-19,91,
1422,285,514,2024-02-26,14,
1423,230,2558,2024-01-12,6,
1424,134,407,2024-05-05,38,
1425,1,1069,2024-05-12,98,
1426,300,481,2024-04-19,42,
1427,447,825,2024-06-11,98,
1428,474,1712,2023-10-14,40,
1429,328,3316,2024-05-23,38,
1430,6,1088,2024-08-31,78,
1431,443,300,2023-10-25,90,
1432,209,1571,2024-09-08,35,
1433,212,2585,2024-06-02,29,
1434,194,1532,2024-03-07,76,
1435,52,180,2024-05-19,4,
1436,237,444,2023-12-21,48,
1437,389,661,2024-07-19,5,
1438,66,748,2024-01-09,23,
1439,217,3425,2024-05-08,5,
1440,428,1465,2024-07-24,17,
1441,207,2353,2024-06-27,8,
1442,112,2410,2024-01-02,81,
1443,207,805,2023-11-23,5,
1444,252,1717,2024-07-09,34,
1445,349,1132,2024-07-31,3,
1446,352,78,2023-10-16,19,
1447,332,1054,2024-08-13,85,
1448,70,810,2024-07-28,11,
1449,261,1396,2024-08-19,81,
1450,269,2068,2024-05-10,25,
1451,491,3176,2024-05-20,57,
1452,473,1819,2023-12-19,56,
1453,205,3458,2024-02-06,35,
1454,447,2999,2023-12-31,77,
1455,309,3515,2024-01-04,30,
1456,144,1615,2024-02-03,40,
1457,182,3479,2024-03-18,94,
1458,111,443,2024-01-22,14,
1459,433,1695,2024-08-28,46,
1460,75,1426,2023-12-18,91,
1461,7,1788,2024-06-09,6,
1462,11,3001,2024-07-28,55,
1463,349,2180,2024-06-04,91,
1464,240,2675,2024-02-14,46,
1465,399,1983,2024-01-06,79,
1466,300,1682,2024-03-02,47,
1467,198,2101,2024-07-22,87,
1468,73,717,2024-08-26,54,
1469,82,3376,2024-01-17,34,
1470,207,220,2023-10-28,25,
1471,333,1937,2023-11-20,95,
1472,341,1810,2024-08-30,74,
1473,233,3226,2024-06-24,99,
1474,3,82,2023-12-15,67,
1475,255,1618,2024-07-16,94,
1476,136,2559,2024-01-20,28,
1477,285,3047,2023-12-22,57,
1478,320,3341,2024-03-25,88,
1479,319,1921,2024-01-04,13,
1480,367,2779,2024-05-06,97,
1481,81,3643,2023-10-24,3,
1482,334,311,2024-01-08,95,
1483,67,70,2024-03-18,41,
1484,90,1580,2024-08-04,4,
1485,212,1158,2024-04-21,89,
1486,161,1569,2024-08-15,61,
1487,450,83,2023-11-23,75,
1488,232,1867,2024-06-27,21,
1489,318,643,2024-04-16,55,
1490,457,597,2024-03-04,41,
1491,195,1153,2024-04-18,48,
1492,87,1462,2024-03-16,25,
1493,163,2674,2024-04-25,21,
1494,226,2515,2024-01-14,90,
1495,77,2438,2024-06-09,38,
1496,207,3610,2024-01-06,97,
1497,357,525,2023-10-29,4,
1498,16,2251,2024-04-13,64,
1499,108,2880,2024-02-17,76,
1500,371,1229,2024-05-15,14,
1501,260,2527,2024-07-29,35,
1502,160,2865,2024-03-11,7,
1503,99,2483,2024-06-13,60,
1504,448,2343,2024-06-23,32,
1505,221,2380,2023-11-04,91,
1506,354,2523,2024-04-29,28,
1507,451,1450,2024-04-12,69,
1508,123,3651,2024-05-17,2,
1509,272,982,2023-11-28,81,
1510,469,1147,2024-07-15,51,
1511,489,96,2024-05-26,4,
1512,126,2809,2023-12-01,58,
1513,260,1802,2024-03-11,23,
1514,437,273,2023-12-16,25,
1515,319,108,2024-06-05,46,
1516,52,1388,2024-01-04,38,
1517,341,2842,2024-07-14,42,
1518,457,1830,2024-05-04,0,
1519,119,1220,2024-06-27,82,
1520,5,1530,2024-08-22,48,
1521,57,2155,2023-12-18,84,
1522,267,1910,2024-08-18,25,
1523,474,1401,2024-04-12,51,
1524,81,925,2024-05-26,1,
1525,39,118,2023-10-29,6,
1526,297,2668,2024-02-08,22,
1527,2,223,2024-08-12,61,
1528,377,837,2023-10-31,86,
1529,26,1331,2023-12-27,67,
1530,423,35,2024-06-12,96,
1531,142,2378,2024-05-16,64,
1532,47,2787,2024-08-08,18,
1533,313,1931,2024-05-01,4,
1534,408,2329,2024-08-02,73,
1535,217,2169,2024-06-03,57,
1536,365,131,2023-10-21,42,
1537,175,1159,2024-03-12,90,
1538,204,1871,2024-02-28,34,
1539,303,1373,2024-06-29,42,
1540,385,1362,2024-03-04,92,
1541,304,2653,2024-08-07,39,
1542,238,1591,2024-07-27,88,
1543,32,1527,2023-11-19,23,
1544,177,1235,2024-02-14,54,
1545,220,3411,2024-08-19,69,
1546,463,2113,2023-10-14,26,
1547,448,3558,2024-05-11,20,
1548,29,1389,2023-10-27,96,
1549,257,1995,2024-04-09,50,
1550,396,1597,2024-07-05,22,
1551,118,2342,2024-02-20,74,
1552,352,300,2024-05-02,85,
1553,58,2411,2023-11-10,89,
1554,434,3095,2024-06-13,23,
1555,57,3035,2024-01-14,37,
1556,97,302,2024-04-09,83,
1557,205,2881,2023-11-16,50,
1558,142,2966,2024-04-26,12,
1559,429,2081,2024-03-03,52,
1560,53,1335,2024-03-27,89,
1561,90,3188,2024-05-28,33,
1562,256,3485,2024-04-19,28,
1563,73,2755,2023-11-01,66,
1564,115,2582,2024-07-30,37,
1565,377,1417,2024-06-16,50,
1566,448,1439,2024-02-29,94,
1567,212,559,2024-09-08,97,
1568,305,327,2024-02-26,36,
1569,236,347,2024-02-12,84,
1570,381,3195,2024-03-15,95,
1571,470,432,2024-05-13,92,
1572,145,1939,2024-03-21,59,
1573,250,3525,2024-02-18,26,
1574,488,3516,2024-03-24,22,
1575,90,3325,2024-01-11,87,
1576,365,1094,2024-02-09,39,
1577,350,2143,2024-01-31,90,
1578,108,1337,2024-08-14,42,
1579,112,1980,2023-11-25,11,
1580,137,3114,2024-03-04,22,
1581,60,278,2024-05-11,71,
1582,318,1742,2023-11-24,80,
1583,331,555,2024-01-14,79,
1584,139,546,2024-05-01,62,
1585,92,135,2024-02-27,74,
1586,257,496,2024-01-18,6,
1587,137,3569,2024-05-13,1,
1588,427,2857,2024-02-27,69,
1589,269,2614,2024-07-17,11,
1590,293,2032,2024-04-18,70,
1591,238,1807,2024-09-09,91,
1592,274,1860,2024-01-29,51,
1593,167,1628,2024-04-25,51,
1594,41,2036,2024-02-17,96,
1595,491,2485,2024-08-10,40,
1596,396,3492,2024-01-31,74,
1597,371,2938,2024-05-14,2,
1598,482,578,2024-04-01,61,
1599,260,980,2023-11-17,66,
1600,293,3321,2023-11-25,16,
1601,331,1056,2024-04-29,89,
1602,467,770,2024-06-12,50,
1603,400,1416,2023-11-29,21,
1604,43,226,2023-12-23,65,
1605,454,167,2023-10-25,92,
1606,22,2584,2024-04-22,96,
1607,376,2483,2024-06-22,27,
1608,29,571,2023-11-21,37,
1609,467,1688,2024-01-21,13,
1610,211,362,2024-01-07,95,
1611,173,3218,2024-08-13,16,
1612,491,1049,2024-06-28,55,
1613,472,2630,2024-07-04,12,
1614,290,1923,2024-05-08,80,
1615,218,1895,2024-02-19,85,
1616,174,2125,2024-03-16,38,
1617,105,1784,2023-10-24,92,
1618,412,1303,2024-06-18,54,
1619,326,557,2023-12-14,56,
1620,119,3192,2024-03-17,11,
1621,367,1121,2023-11-18,15,
1622,483,1987,2024-04-12,13,
1623,213,2433,2024-06-03,28,
1624,442,1874,2024-05-07,10,
1625,283,2797,2024-05-06,23,
1626,474,141,2024-04-30,49,
